id	super_id	orthstring	pos_string	de	en	fr	etym_string	ascii_orth	search_string	oref_string	greek_id	ents	entry_xml_id	lemma_form_id
1130	497	"Subst. m.
ⲕⲱⲕ ⲁϩⲏⲩ~S^^CF3620
"	N	1@CS1312|~~~Nacktheit;;;CD 101a; KoptHWb 18; ChLCS 16b	1@CS1312|~~~nakedness;;;CD 101a; KoptHWb 18; ChLCS 16b	1@CS1312|~~~nudité;;;CD 101a; KoptHWb 18; ChLCS 16b		JXJ AcGT	"
ⲕⲱⲕ ⲁϩⲏⲩ~S^^CF3620
"	ⲕⲱⲕ ⲁϩⲏⲩ			C1126	CF3619
1131	497	"Subst. f.
ⲕⲟⲩⲕⲉ~S^^CF3622
"	N	1@CS1313|~~~Rinde, Haut;;;CD 101a; KoptHWb 59; ChLCS 16b	1@CS1313|~~~rind, skin;;;CD 101a; KoptHWb 59; ChLCS 16b	1@CS1313|~~~peau, écorce;;;CD 101a; KoptHWb 59; ChLCS 16b		JOTJE	"
ⲕⲟⲩⲕⲉ~S^^CF3622
"	ⲕⲟⲩⲕⲉ			C1127	CF3621
1132	497	"Subst. f.
ⲕⲏⲕⲥ~B^^CF3624
|||Subst. f.
ⲕⲉⲕⲥ~B^^CF3625
"	N	1@CS1314|~~~Geschältes, Schuppe;;;CD 101a; KoptHWb 60	1@CS1314|~~~what is peeled off, strip, scale;;;CD 101a; KoptHWb 60	1@CS1314|~~~ce qui est enlevé, peau, écaille;;;CD 101a; KoptHWb 60		JGJR	"
ⲕⲏⲕⲥ~B^^CF3624
ⲕⲉⲕⲥ~B^^CF3625
"	ⲕⲏⲕⲥ|||ⲕⲉⲕⲥ			C1128	CF3623
1133	498	"Subst. m.
ⲕⲁⲕⲉ~S^^CF3627
"	N	1@CS1315|~~~Dunkelheit, Finsternis;;;CD 101b; KoptHWb 59; ChLCS 16a	1@CS1315|~~~darkness;;;CD 101b; KoptHWb 59; ChLCS 16a	1@CS1315|~~~obscurité, ténèbres;;;CD 101b; KoptHWb 59; ChLCS 16a		JAJE	"
ⲕⲁⲕⲉ~S^^CF3627
"	ⲕⲁⲕⲉ			C1129	CF3626
1134	498	"Vb. Kompositverb
ⲣⲕⲁⲕⲉ~S^^CF3629
"	V	1@CS1316|~~~dunkel sein, dunkel werden;;;CD 101b; KoptHWb 59; ChLCS 16a	1@CS1316|~~~be, become dark;;;CD 101b; KoptHWb 59; ChLCS 16a	1@CS1316|~~~obscurcir, être obscurci;;;CD 101b; KoptHWb 59; ChLCS 16a	cf. #ⲉⲓⲣⲉ# machen, tun 	QJAJE	"
ⲣⲕⲁⲕⲉ~S^^CF3629
"	ⲣⲕⲁⲕⲉ			C1130	CF3628
1135	499	"Subst. m.
ⲕⲁⲕⲟⲓ~B^^CF3631
|||Subst. m.
ⲕⲁⲕⲱⲓ~B^^CF3632
"	N	1@CS1317|~~~Nasenschleim;;;CD 101b; KoptHWb 507	1@CS1317|~~~mucus of nose;;;CD 101b; KoptHWb 507	1@CS1317|~~~mucosités nasales, morve;;;CD 101b; KoptHWb 507		JAJOI	"
ⲕⲁⲕⲟⲓ~B^^CF3631
ⲕⲁⲕⲱⲓ~B^^CF3632
"	ⲕⲁⲕⲟⲓ|||ⲕⲁⲕⲱⲓ			C1131	CF3630
1136	500	"Subst. m.
ⲕⲉⲕⲉ~S^^CF3634
"	N	1@CS1318|~~~Kind;;;CD 101b; KoptHWb 507; ChLCS 16a	1@CS1318|~~~child;;;CD 101b; KoptHWb 507; ChLCS 16a	1@CS1318|~~~enfant;;;CD 101b; KoptHWb 507; ChLCS 16a		JEJE	"
ⲕⲉⲕⲉ~S^^CF3634
"	ⲕⲉⲕⲉ			C1132	CF3633
1137	500	"Subst. f.
ⲕⲉⲕⲉ~S^^CF3636
|||Subst. f.
ⲕⲁⲁⲕⲉ~S^^CF3638
|||Subst. f.
ⲕⲁⲕⲉ~S^^CF3637
"	N	1@CS1319|~~~Pupille;;;CD 101b; KoptHWb 59; ChLCS 16a	1@CS1319|~~~pupil (of eye);;;CD 101b; KoptHWb 59; ChLCS 16a	1@CS1319|~~~pupille de l'oeil;;;CD 101b; KoptHWb 59; ChLCS 16a		JEJE	"
ⲕⲉⲕⲉ~S^^CF3636
ⲕⲁⲁⲕⲉ~S^^CF3638
ⲕⲁⲕⲉ~S^^CF3637
"	ⲕⲉⲕⲉ|||ⲕⲁⲁⲕⲉ|||ⲕⲁⲕⲉ			C1133	CF3635
1138	500	"Subst. m.
ⲕⲉⲕⲉ~S^^CF3640
|||Subst. m.
ⲕⲁⲁⲕⲉ~S^^CF3642
|||Subst. m.
ⲕⲁⲕⲉ~S^^CF3641
"	N	1@CS1320|~~~Pupille;;;CD 101b; KoptHWb 59; ChLCS 16a	1@CS1320|~~~pupil (of eye);;;CD 101b; KoptHWb 59; ChLCS 16a	1@CS1320|~~~pupille de l'oeil;;;CD 101b; KoptHWb 59; ChLCS 16a		JEJE	"
ⲕⲉⲕⲉ~S^^CF3640
ⲕⲁⲁⲕⲉ~S^^CF3642
ⲕⲁⲕⲉ~S^^CF3641
"	ⲕⲉⲕⲉ|||ⲕⲁⲁⲕⲉ|||ⲕⲁⲕⲉ			C1134	CF3639
1139	501	"Subst. f.
ⲕⲟⲩⲕⲗⲉ~S^^CF3644
"	N	1@CS1321|~~~Kapuze, Kappe (der Mönche);;;CD 101b; KoptHWb 59; ChLCS 16b	1@CS1321|~~~hood, cowl (of monks);;;CD 101b; KoptHWb 59; ChLCS 16b	1@CS1321|~~~capuchon;;;CD 101b; KoptHWb 59; ChLCS 16b		JOTJKE	"
ⲕⲟⲩⲕⲗⲉ~S^^CF3644
"	ⲕⲟⲩⲕⲗⲉ			C1135	CF3643
1140	502	"Subst.
ⲕⲟⲩⲕⲟⲩⲙⲁⲩ~S^^CF3646
"	N	1@CS1322|~~~Pfanne, Topf;;;CD 102a; DELC 75	1@CS1322|~~~pan;;;CD 102a; DELC 75	1@CS1322|~~~marmite, casse;;;CD 102a; DELC 75		JOTJOTLAT	"
ⲕⲟⲩⲕⲟⲩⲙⲁⲩ~S^^CF3646
"	ⲕⲟⲩⲕⲟⲩⲙⲁⲩ			C1136	CF3645
1141	503	"Subst. f.
ⲕⲁⲕⲟⲩⲡⲁⲧ~S^^CF3648
"	N	1@CS1323|~~~Wiedehopf;;;CD 102a; KoptHWb 60; ChLCS 16b	1@CS1323|~~~hoopoe;;;CD 102a; KoptHWb 60; ChLCS 16b	1@CS1323|~~~huppe;;;CD 102a; KoptHWb 60; ChLCS 16b		JAJOTPAS	"
ⲕⲁⲕⲟⲩⲡⲁⲧ~S^^CF3648
"	ⲕⲁⲕⲟⲩⲡⲁⲧ			C1137	CF3647
1142	504	"Subst. m.
ⲕⲁⲕⲟⲩⲡⲁⲧ~S^^CF3650
"	N	1@CS1324|~~~Wiedehopf;;;CD 102a; KoptHWb 60; ChLCS 16b	1@CS1324|~~~hoopoe;;;CD 102a; KoptHWb 60; ChLCS 16b	1@CS1324|~~~huppe;;;CD 102a; KoptHWb 60; ChLCS 16b		JAJOTPAS	"
ⲕⲁⲕⲟⲩⲡⲁⲧ~S^^CF3650
"	ⲕⲁⲕⲟⲩⲡⲁⲧ			C1138	CF3649
1143	505	"Subst.
ⲕⲱⲗ~S^^CF3652
"	N	1@CS1325|~~~Bedeutung unsicher;;;CD 102a	1@CS1325|~~~meaning uncertain;;;CD 102a	1@CS1325|~~~sens incertain;;;CD 102a		JXK	"
ⲕⲱⲗ~S^^CF3652
"	ⲕⲱⲗ			C1139	CF3651
1144	506	"Subst. m.
ⲕⲗⲉ~S^^CF3654
|||Subst. m.
ⲕⲉⲗⲏ~S^^CF3655
"	N	1@CS1326|~~~ein Gefäß;;;CD 102a; KoptHWb 60; ChLCS 16b	1@CS1326|~~~vessel for liquids;;;CD 102a; KoptHWb 60; ChLCS 16b	1@CS1326|~~~récipient, pot;;;CD 102a; KoptHWb 60; ChLCS 16b		JKE	"
ⲕⲗⲉ~S^^CF3654
ⲕⲉⲗⲏ~S^^CF3655
"	ⲕⲗⲉ|||ⲕⲉⲗⲏ			C1140	CF3653
1145	507	"Subst. m.
ⲕⲗⲉ~S^^CF3657
"	N	1@CS1327|~~~Bedeutung unbekannt;;;CD 102a	1@CS1327|~~~meaning unknown;;;CD 102a	1@CS1327|~~~sens inconnu;;;CD 102a		JKE	"
ⲕⲗⲉ~S^^CF3657
"	ⲕⲗⲉ			C1141	CF3656
1146	508	"Subst. f.
ⲕⲗⲏ~S^^CF3659
"	N	1@CS1328|~~~Katze;;;CD 102a; KoptHWb 60; ChLCS 16b	1@CS1328|~~~cat;;;CD 102a; KoptHWb 60; ChLCS 16b	1@CS1328|~~~chat;;;CD 102a; KoptHWb 60; ChLCS 16b		JKG	"
ⲕⲗⲏ~S^^CF3659
"	ⲕⲗⲏ			C1142	CF3658
1147	508	"Subst. f.
ⲕⲁⲗⲏ~S^^CF3661
"	N	1@CS1329|~~~Wiesel;;;CD 102a; KoptHWb 60	1@CS1329|~~~weasel;;;CD 102a; KoptHWb 60	1@CS1329|~~~belette;;;CD 102a; KoptHWb 60		JAKG	"
ⲕⲁⲗⲏ~S^^CF3661
"	ⲕⲁⲗⲏ			C1143	CF3660
1148	509	"Subst. m.
ⲕⲗⲟ~S^^CF3663
"	N	1@CS1330|~~~Gift;;;CD 102b; KoptHWb 60; ChLCS 16b	1@CS1330|~~~poison;;;CD 102b; KoptHWb 60; ChLCS 16b	1@CS1330|~~~poison;;;CD 102b; KoptHWb 60; ChLCS 16b		JKO	"
ⲕⲗⲟ~S^^CF3663
"	ⲕⲗⲟ			C1144	CF3662
1149	510	"Subst. m.
ⲕⲁⲗⲉ~S^^CF3665
"	N	1@CS1331|~~~Bedeutung unbekannt;;;CD 102b	1@CS1331|~~~meaning unknown;;;CD 102b	1@CS1331|~~~sens inconnu;;;CD 102b		JAKE	"
ⲕⲁⲗⲉ~S^^CF3665
"	ⲕⲁⲗⲉ			C1145	CF3664
1150	511	"Vb.
ⲕⲉⲗⲟⲩ~B^^CF3667
"	V	1@CS1332|~~~Bedeutung unsicher;;;CD 102b	1@CS1332|~~~meaning uncertain;;;CD 102b	1@CS1332|~~~sens incertain;;;CD 102b		JEKOT	"
ⲕⲉⲗⲟⲩ~B^^CF3667
"	ⲕⲉⲗⲟⲩ			C1146	CF3666
1151	512	"Vb.
ⲕⲱⲱⲗⲉ ⲉⲃⲟⲗ~B^^CF3669
"	V	1@CS1333|~~~Bedeutung unsicher;;;CD 102b	1@CS1333|~~~meaning uncertain;;;CD 102b	1@CS1333|~~~sens incertain;;;CD 102b		JXXKE EBOK	"
ⲕⲱⲱⲗⲉ ⲉⲃⲟⲗ~B^^CF3669
"	ⲕⲱⲱⲗⲉ ⲉⲃⲟⲗ			C1147	CF3668
1152	513	"Subst. m.
ⲕⲉⲗⲉⲃⲓⲛ~S^^CF3671
"	N	1@CS1334|~~~Axt, Spitzhacke;;;CD 102b; KoptHWb 61; ChLCS 16b	1@CS1334|~~~axe, pichaxe;;;CD 102b; KoptHWb 61; ChLCS 16b	1@CS1334|~~~hache;;;CD 102b; KoptHWb 61; ChLCS 16b		JEKEBIM	"
ⲕⲉⲗⲉⲃⲓⲛ~S^^CF3671
"	ⲕⲉⲗⲉⲃⲓⲛ			C1148	CF3670
1153	514	"Subst. m. pl.
ⲕⲉⲗⲕⲁ~B^^CF3673
"	N	1@CS1335|~~~Beule, Pustel;;;CD 102b; KoptHWb 61; ChLCS 16b	1@CS1335|~~~lump, pustule;;;CD 102b; KoptHWb 61; ChLCS 16b	1@CS1335|~~~pustule;;;CD 102b; KoptHWb 61; ChLCS 16b		JEKJA	"
ⲕⲉⲗⲕⲁ~B^^CF3673
"	ⲕⲉⲗⲕⲁ			C1149	CF3672
1154	515	"Subst. m.
ⲕⲁⲗⲟⲩⲕⲓ~B^^CF3675
"	N	1@CS1336|~~~junges Kamel, Ochse;;;CD 103a; DELC 76	1@CS1336|~~~young camel, ox;;;CD 103a; DELC 76	1@CS1336|~~~chamelon;;;CD 103a; DELC 76		JAKOTJI	"
ⲕⲁⲗⲟⲩⲕⲓ~B^^CF3675
"	ⲕⲁⲗⲟⲩⲕⲓ			C1150	CF3674
1155	516	"Vb. Qualitativ
ⲕⲟⲗⲕⲗ~S^^CF3677
"	VSTAT	1@CS1337|~~~rund sein, kurvig sein (?);;;CD 103a	1@CS1337|~~~be round, curved (?);;;CD 103a	1@CS1337|~~~être rond, courbé;;;CD 103a		JOKJK	"
ⲕⲟⲗⲕⲗ~S^^CF3677
"	ⲕⲟⲗⲕⲗ			C1151	CF3676
1156	517	"Subst. m.
ⲕⲁⲗⲕⲓⲗ~S^^CF3679
|||Subst. m.
ϭⲉⲓⲗϭⲉⲓⲗ~S^^CF3684
|||Subst. m.
ϭⲉⲗϭⲓⲗ~S^^CF3682
|||Subst. m.
ⲕⲁⲗⲕⲉⲗ~S^^CF3680
|||Subst. m.
ⲕⲉⲗⲕⲉⲗ~S^^CF3683
|||Subst. m.
ⲕⲉⲗⲕⲓⲗ~S^^CF3681
"	N	1@CS1338|~~~Rad;;;CD 103a; ChLCS 16b	1@CS1338|~~~wheel;;;CD 103a; ChLCS 16b	1@CS1338|~~~roue;;;CD 103a; ChLCS 16b		JAKJIK	"
ⲕⲁⲗⲕⲓⲗ~S^^CF3679
ϭⲉⲓⲗϭⲉⲓⲗ~S^^CF3684
ϭⲉⲗϭⲓⲗ~S^^CF3682
ⲕⲁⲗⲕⲉⲗ~S^^CF3680
ⲕⲉⲗⲕⲉⲗ~S^^CF3683
ⲕⲉⲗⲕⲓⲗ~S^^CF3681
"	ⲕⲁⲗⲕⲓⲗ|||ϭⲉⲓⲗϭⲉⲓⲗ|||ϭⲉⲗϭⲓⲗ|||ⲕⲁⲗⲕⲉⲗ|||ⲕⲉⲗⲕⲉⲗ|||ⲕⲉⲗⲕⲓⲗ			C1152	CF3678
1157	518	"Subst.
ⲕⲟⲗⲕⲉⲗ~B^^CF3686
"	N	1@CS1339|~~~Bedeutung unbekannt;;;CD 103a	1@CS1339|~~~meaning unknown;;;CD 103a	1@CS1339|~~~sens inconnu;;;CD 103a		JOKJEK	"
ⲕⲟⲗⲕⲉⲗ~B^^CF3686
"	ⲕⲟⲗⲕⲉⲗ			C1153	CF3685
1158	519	"Subst. m.
ⲕⲗⲁⲗ~S^^CF3688
|||Subst. m.
ⲕⲗⲏⲗ~S^^CF3689
"	N	1@CS1340|~~~Kette;;;CD 103ab; KoptHWb 61; ChLCS 16b	1@CS1340|~~~chain;;;CD 103ab; KoptHWb 61; ChLCS 16b	1@CS1340|~~~collier, chaîne;;;CD 103ab; KoptHWb 61; ChLCS 16b		JKAK	"
ⲕⲗⲁⲗ~S^^CF3688
ⲕⲗⲏⲗ~S^^CF3689
"	ⲕⲗⲁⲗ|||ⲕⲗⲏⲗ			C1154	CF3687
1159	520	"Subst. f.
ⲕⲁⲗⲉⲗⲉ~S^^CF3691
|||Subst. f.
ⲕⲁⲗⲉⲉⲗⲉ~S^^CF3692
|||Subst. f.
ⲕⲁⲗⲏⲗⲁ~S^^CF3694
|||Subst. f.
ⲕⲁⲗⲏⲗⲉ~S^^CF3693
|||Subst. f.
ⲕⲉⲗⲉⲉⲗⲉ~S^^CF3695
"	N	1@CS1341|~~~hölzernes Klangbrett;;;CD 103b; KoptHWb 62	1@CS1341|~~~sonorous wooden board;;;CD 103b; KoptHWb 62	1@CS1341|~~~planche en bois sonore;;;CD 103b; KoptHWb 62		JAKEKE	"
ⲕⲁⲗⲉⲗⲉ~S^^CF3691
ⲕⲁⲗⲉⲉⲗⲉ~S^^CF3692
ⲕⲁⲗⲏⲗⲁ~S^^CF3694
ⲕⲁⲗⲏⲗⲉ~S^^CF3693
ⲕⲉⲗⲉⲉⲗⲉ~S^^CF3695
"	ⲕⲁⲗⲉⲗⲉ|||ⲕⲁⲗⲉⲉⲗⲉ|||ⲕⲁⲗⲏⲗⲁ|||ⲕⲁⲗⲏⲗⲉ|||ⲕⲉⲗⲉⲉⲗⲉ			C1155	CF3690
1160	521	"Subst. f. meist pl.
ⲕⲗⲗⲉ~S^^CF3697
"	N	1@CS1342|~~~Riegel;;;CD 103b; KoptHWb 61; ChLCS 16b |||2@CS1343|~~~Knie;;;CD 103b; KoptHWb 61; ChLCS 16b	1@CS1342|~~~bolt;;;CD 103b; KoptHWb 61; ChLCS 16b |||2@CS1343|~~~knee;;;CD 103b; KoptHWb 61; ChLCS 16b	1@CS1342|~~~verrou, serrure;;;CD 103b; KoptHWb 61; ChLCS 16b |||2@CS1343|~~~genou;;;CD 103b; KoptHWb 61; ChLCS 16b		JKKE	"
ⲕⲗⲗⲉ~S^^CF3697
"	ⲕⲗⲗⲉ			C1156	CF3696
1161	521	"Subst. m. meist pl.
ⲕⲗⲗⲉ~S^^CF3699
"	N	1@CS1344|~~~Riegel;;;CD 103b; KoptHWb 61; ChLCS 16b |||2@CS1345|~~~Knie;;;CD 103b; KoptHWb 61; ChLCS 16b	1@CS1344|~~~bolt;;;CD 103b; KoptHWb 61; ChLCS 16b |||2@CS1345|~~~knee;;;CD 103b; KoptHWb 61; ChLCS 16b	1@CS1344|~~~verrou, serrure;;;CD 103b; KoptHWb 61; ChLCS 16b |||2@CS1345|~~~genou;;;CD 103b; KoptHWb 61; ChLCS 16b		JKKE	"
ⲕⲗⲗⲉ~S^^CF3699
"	ⲕⲗⲗⲉ			C1157	CF3698
1162	521	"Subst. m.
ⲕⲉⲗⲓ~B^^CF3701
|||Subst. m.
ⲕⲁⲗ~B^^CF3702
"	N	1@CS1346|~~~Glied, Rumpf;;;CD 104a; KoptHWb 61	1@CS1346|~~~limb, trunk;;;CD 104a; KoptHWb 61	1@CS1346|~~~membre, tronc;;;CD 104a; KoptHWb 61		JEKI	"
ⲕⲉⲗⲓ~B^^CF3701
ⲕⲁⲗ~B^^CF3702
"	ⲕⲉⲗⲓ|||ⲕⲁⲗ			C1158	CF3700
1163	521	"Subst. m.
ⲕⲉⲗⲉⲛⲕⲉϩ~S^^CF3704
"	N	1@CS1347|~~~Ellbogen;;;CD 104a; KoptHWb 61	1@CS1347|~~~elbow;;;CD 104a; KoptHWb 61	1@CS1347|~~~coude;;;CD 104a; KoptHWb 61		JEKEMJEc	"
ⲕⲉⲗⲉⲛⲕⲉϩ~S^^CF3704
"	ⲕⲉⲗⲉⲛⲕⲉϩ			C1159	CF3703
1164	521	"Subst.
ⲕⲉⲗⲟⲩⲛϫϥ~B^^CF3706
"	N	1@CS1348|~~~Kieferknochen;;;CD 104a	1@CS1348|~~~jawbone;;;CD 104a	1@CS1348|~~~maxillaire;;;CD 104a		JEKOTMdZ	"
ⲕⲉⲗⲟⲩⲛϫϥ~B^^CF3706
"	ⲕⲉⲗⲟⲩⲛϫϥ			C1160	CF3705
1165	521	"Subst.
ϩⲁⲙⲕⲗⲗⲉ~S^^CF3708
"	N	1@CS1349|~~~Schlosser, Schmied;;;CD 104a; KoptHWb 370; ChLCS 16b	1@CS1349|~~~bolt-smith, smith;;;CD 104a; KoptHWb 370; ChLCS 16b	1@CS1349|~~~forgeron;;;CD 104a; KoptHWb 370; ChLCS 16b	cf. #ϩⲁⲙ# craftsman 	cALJKKE	"
ϩⲁⲙⲕⲗⲗⲉ~S^^CF3708
"	ϩⲁⲙⲕⲗⲗⲉ			C1161	CF3707
1166	522	"Subst. m.
ⲕⲉⲗⲱⲗ~S^^CF3710
|||Subst. m.
ⲕⲟⲩⲗⲱⲗ~S^^CF3711
"	N	1@CS1350|~~~Gefäß, Krug;;;CD 104a; KoptHWb 62; ChLCS 16b	1@CS1350|~~~pitcher, jar;;;CD 104a; KoptHWb 62; ChLCS 16b	1@CS1350|~~~jarre, cruch;;;CD 104a; KoptHWb 62; ChLCS 16b		JEKXK	"
ⲕⲉⲗⲱⲗ~S^^CF3710
ⲕⲟⲩⲗⲱⲗ~S^^CF3711
"	ⲕⲉⲗⲱⲗ|||ⲕⲟⲩⲗⲱⲗ			C1162	CF3709
1167	523	"Subst. pl.
ⲕⲉⲗⲱⲗ~B^^CF3713
"	N	1@CS1351|~~~Locken;;;CD 104a; ChLCS 16b	1@CS1351|~~~curling hair;;;CD 104a; ChLCS 16b	1@CS1351|~~~boucle de cheveu;;;CD 104a; ChLCS 16b		JEKXK	"
ⲕⲉⲗⲱⲗ~B^^CF3713
"	ⲕⲉⲗⲱⲗ			C1163	CF3712
1168	524	"Subst. f.
ⲕⲗⲱⲓⲗⲓ~B^^CF3715
"	N	1@CS1352|~~~Nachgeburt;;;CD 104a	1@CS1352|~~~caul, secundina;;;CD 104a	1@CS1352|~~~amnios, placenta;;;CD 104a		JKXIKI	"
ⲕⲗⲱⲓⲗⲓ~B^^CF3715
"	ⲕⲗⲱⲓⲗⲓ			C1164	CF3714
1169	525	"Subst. f.
ⲕⲗⲟⲟⲗⲉ~S^^CF3717
"	N	1@CS1353|~~~Wolke;;;CD 104a; KoptHWb 61; ChLCS 16b	1@CS1353|~~~cloud;;;CD 104a; KoptHWb 61; ChLCS 16b	1@CS1353|~~~nuage;;;CD 104a; KoptHWb 61; ChLCS 16b		JKOOKE	"
ⲕⲗⲟⲟⲗⲉ~S^^CF3717
"	ⲕⲗⲟⲟⲗⲉ			C1165	CF3716
1170	526	"Subst. f.
ⲕⲗⲟⲟⲗⲉ~S^^CF3719
"	N	1@CS1354|~~~Bedeutung unbekannt;;;CD 104b	1@CS1354|~~~meaning unknown;;;CD 104b	1@CS1354|~~~sens inconnu;;;CD 104b		JKOOKE	"
ⲕⲗⲟⲟⲗⲉ~S^^CF3719
"	ⲕⲗⲟⲟⲗⲉ			C1166	CF3718
1171	527	"Subst. pl.
ⲕⲉⲗⲗⲟϫ~B^^CF3721
"	N	1@CS1355|~~~junger Hund, Welpe;;;CD 104b; KoptHWb 62 |||2@CS1356|~~~Büffel;;;CD 104b	1@CS1355|~~~puppy, whelp;;;CD 104b; KoptHWb 62 |||2@CS1356|~~~buffalo;;;CD 104b	1@CS1355|~~~chiot;;;CD 104b; KoptHWb 62 |||2@CS1356|~~~buffle;;;CD 104b		JEKKOd	"
ⲕⲉⲗⲗⲟϫ~B^^CF3721
"	ⲕⲉⲗⲗⲟϫ			C1167	CF3720
1172	528	"Vb.
ⲕⲱⲗⲉⲙ~F^^CF3723
"	V	1@CS1357|~~~eilen;;;CD 104b; KoptHWb 62 |||2@CS1358|~~~sich beeilen;;;CD 104b; KoptHWb 62	1@CS1357|~~~hasten;;;CD 104b; KoptHWb 62 |||2@CS1358|~~~hasten;;;CD 104b; KoptHWb 62	1@CS1357|~~~se hâter;;;CD 104b; KoptHWb 62 |||2@CS1358|~~~se hâter;;;CD 104b; KoptHWb 62		JXKEL	"
ⲕⲱⲗⲉⲙ~F^^CF3723
"	ⲕⲱⲗⲉⲙ			C1168	CF3722
1173	528	"Subst. m.
ⲕⲱⲗⲉⲙ~F^^CF3725
"	N	1@CS1359|~~~Eile;;;CD 104b; KoptHWb 62	1@CS1359|~~~haste;;;CD 104b; KoptHWb 62	1@CS1359|~~~hâte;;;CD 104b; KoptHWb 62		JXKEL	"
ⲕⲱⲗⲉⲙ~F^^CF3725
"	ⲕⲱⲗⲉⲙ			C1169	CF3724
1174	528	"Subst. m.
ⲣⲉϥⲭⲱⲗⲉⲙ~B^^CF3727
"	N	1@CS1360|~~~hastiger Mensch;;;CD 104b	1@CS1360|~~~hasty man;;;CD 104b	1@CS1360|~~~homme qui se hâte;;;CD 104b		QEZVXKEL	"
ⲣⲉϥⲭⲱⲗⲉⲙ~B^^CF3727
"	ⲣⲉϥⲭⲱⲗⲉⲙ			C1170	CF3726
1175	528	"Adv.
ⲛⲕⲱⲗⲉⲙ~S^^CF3729
"	ADV	1@CS1361|~~~eilig, schnell;;;CD 104b	1@CS1361|~~~in haste, quickly, soon;;;CD 104b	1@CS1361|~~~hâtivement, vite, rapidement;;;CD 104b		MJXKEL	"
ⲛⲕⲱⲗⲉⲙ~S^^CF3729
"	ⲛⲕⲱⲗⲉⲙ			C1171	CF3728
1176	529	"Subst. m.
ⲕⲱⲗⲙ~S^^CF3731
"	N	1@CS1362|~~~Augenwinkel;;;CD 104b; KoptHWb 62; ChLCS 17a	1@CS1362|~~~corner of eye;;;CD 104b; KoptHWb 62; ChLCS 17a	1@CS1362|~~~coin de l'œil;;;CD 104b; KoptHWb 62; ChLCS 17a		JXKL	"
ⲕⲱⲗⲙ~S^^CF3731
"	ⲕⲱⲗⲙ			C1172	CF3730
1177	530	"Subst. m.
ⲕⲗⲟⲙ~S^^CF3733
"	N	1@CS1363|~~~Krone, Kranz;;;CD 104b-105a; KoptHWb 62; ChLCS 17a	1@CS1363|~~~crown, wreath;;;CD 104b-105a; KoptHWb 62; ChLCS 17a	1@CS1363|~~~couronne (de roi), couronne (végétale);;;CD 104b-105a; KoptHWb 62; ChLCS 17a		JKOL	"
ⲕⲗⲟⲙ~S^^CF3733
"	ⲕⲗⲟⲙ			C1173	CF3732
1178	530	"Vb. Kompositverb
ⲉⲓⲣⲉ ⲛⲕⲗⲟⲙ~S^^CF3735
"	V	1@CS1364|~~~eine Krone machen, einen Kreis machen;;;CD 105a	1@CS1364|~~~make a crown, circle;;;CD 105a	1@CS1364|~~~faire une couronne, faire un cercle;;;CD 105a	cf. #ⲉⲓⲣⲉ# machen, tun 	EIQE MJKOL	"
ⲉⲓⲣⲉ ⲛⲕⲗⲟⲙ~S^^CF3735
"	ⲉⲓⲣⲉ ⲛⲕⲗⲟⲙ			C1174	CF3734
1179	530	"Vb. Kompositverb
ϯⲕⲗⲟⲙ~S^^CF3737
"	V	1@CS1365|~~~krönen;;;CD 105a	1@CS1365|~~~crown, set a crown;;;CD 105a	1@CS1365|~~~couronner;;;CD 105a	cf. #ϯ# geben, zahlen, verkaufen 	SIJKOL	"
ϯⲕⲗⲟⲙ~S^^CF3737
"	ϯⲕⲗⲟⲙ			C1175	CF3736
1180	530	"Subst. f.
ϫⲓⲛϯⲭⲗⲟⲙ~B^^CF3739
"	N	1@CS1366|~~~Krönung;;;CD 105a	1@CS1366|~~~crowning;;;CD 105a	1@CS1366|~~~couronnement;;;CD 105a	cf. #ϭⲓⲛ#  act of, manner of  cf. #ϯ#  give, pay, sell  	dIMSIVKOL	"
ϫⲓⲛϯⲭⲗⲟⲙ~B^^CF3739
"	ϫⲓⲛϯⲭⲗⲟⲙ			C1176	CF3738
1181	530	"Vb. Kompositverb
ϫⲓⲕⲗⲟⲙ~S^^CF3741
"	V	1@CS1367|~~~Krone erhalten, Krone tragen;;;CD 105a	1@CS1367|~~~receive, bear crown;;;CD 105a	1@CS1367|~~~recevoir une couronne, porter une couronne;;;CD 105a	cf. #ϫⲓ# nehmen, erhalten 	dIJKOL	"
ϫⲓⲕⲗⲟⲙ~S^^CF3741
"	ϫⲓⲕⲗⲟⲙ			C1177	CF3740
1182	530	"Subst.
ⲣⲉϥϫⲓⲕⲗⲟⲙ~S^^CF3743
"	N	1@CS1368|~~~Kronenträger;;;CD 105a	1@CS1368|~~~crown bearer;;;CD 105a	1@CS1368|~~~celui qui porte une couronne, porteur de couronne;;;CD 105a	cf. #ⲣⲉϥ#  the one who . . .  cf. #ϫⲓ#  receive, take 	QEZdIJKOL	"
ⲣⲉϥϫⲓⲕⲗⲟⲙ~S^^CF3743
"	ⲣⲉϥϫⲓⲕⲗⲟⲙ			C1178	CF3742
1183	531	"Subst. f.
ⲕⲗⲙⲉ~S^^CF3745
"	N	1@CS1369|~~~Breipackung;;;CD 105a	1@CS1369|~~~pad, poultice;;;CD 105a	1@CS1369|~~~tampon, cataplasme;;;CD 105a		JKLE	"
ⲕⲗⲙⲉ~S^^CF3745
"	ⲕⲗⲙⲉ			C1179	CF3744
