`πϣωι`ςμη,epshoi esmi,`pshwi `smi,`pshwi esmi,اسم,مذكر,,ultrasound,,فوق صوتي,,,,,,
`νχαικοτ,En-kai-kot,`nqaikot,`nqaikot,صفة,,,Environmental,,,,,,,,
θουρηϯ,toriti,thoryti,toryti,اسم,مذكر,,weather,,طقس,,,,,,
θουμα,toma,thouma,thouma,اسم,مذكر,,climate,مناطقة معينة,مناخ ,,,,,,
Ρεϥςεϣινι `νχαικοτ `μμεττουϫο ,/refseshini/ /enkaikot/ /em-met-togo/,refseshini `nqaikot `mmettougo,refseshini `nqaikot `mmettougo,اسم,مذكر,,Environmental Health Officer,,,,ضابط صحة بيئية,,,,
ρεϥςεϣινι,Ref-se-shini,refsechini,refseshini,اسم,مذكر,,responsible,مسئول,,,,,,,
`νϩωβ,enhob,`nhob,enhob,صفة,,,Occupational,,وظيفي,عملي,,,,,
μετταϫρο,mettagro,mettagro,mettagro,اسم,مؤنث,,Safety,,أمان,,,,,,
ρεϥϯμευι,reftimevi,reftimeui,reftimeui,اسم,,,advisor,,ناصح,مستشار ,,,,,
ρεϥϯμευι `νϩωβ ϧεν μεττουϫο νεμ μετταϫρο,,,,,,,Occupational Health and Safety Advisor,,,,,,مستشار عمل في مجال الصحة والأمان,,
ρεϥβαλϣι,refbalshi,refbalshi,refbalshi,اسم,مذكر,,Optometrist,,أخصائي قياس نظر,,,,,,
ρεϥβαλςηινι,refbalsini,refbalsyini,refbalsyini,اسم,مذكر,,Ophthalmologist,,,طبيب عيون,,,,,
ρεϥϫιϫιρι,Ref-gig-iri,refgigiri,refgigiri,اسم,مذكر,,Chiropractor,,,ممارس علاج طبيعي بواسطة اليد,,,,,
ϩη,hee,hy,hy,اسم,مذكر,,body,,بدن,جسم,,,,,
καςιαβ,Kasiab,kasiab,kasiab,اسم,مذكر,,Osteopath,,مرض عظام,,,,,,
ρεϥϯφαϧρι,Refti-phakhri,reftiphakhri,reftiphakhri,اسم,مذكر,,therapist,,معالج,,,,,,
ρεϥϯφαϧρι `νϩωβ,Refti-phakhri enhob,reftiphakhri `nhwb,reftiphakhri enhwb,,,,Occupational therapist,,,معالج لإصابات العمل,,,,,
φαϧριρηςιϩη,Fakhri-risi-hee,phakhrirysihy,phakhrirysihy,اسم,مذكر,,Physiotherapy,,,علاج طبيعي,,,,,
ρεϥϯφαϧριρηςιϩη,reftiFakhri-risi-hee,reftiphakhrirysihy,reftiphakhrirysihy,اسم,مذكر,,Physiotherapist,,أخصائي علاج طبيعي,,,,,,
ρεϥϯφαϧρι `ννιϭαλαυϫ,reftiFakhri enni tshalag,reftiphakhri `nni tschalaug,reftiphakhri enni tschalaug,اسم,مذكر,,Podiatrist,,أخصائي علاج أقدام,,,,,,
ρεϥεμιιαβ,Ref-emi-iab,refemiiab,refemiiab,اسم,مذكر,,Pathologist,,,متخصص في علم الأمراض,,,,,
ρεϥεμιιαβ `νϫινςαϫι,Ref-emi-iab enginsagi,refemiiab `nginsagi,refemiiab enginsagi,اسم,مذكر,,Speech pathologist,,,,متخصص في أمراض التخاطب,,,,
ατθωϣ,At-tosh,atthwsh,atthwsh,صفة,,,General ,,عام,,,,,,
Ρεϥρα `νϯφαϧρι `νατθωϣ ,Refra entiphakhri enat-tosh,Refra `ntiphakhri `nat-tosh,Refra entiphakhri enattosh,اسم,مذكر,,General medical practitioner,,,,طبيب ممارس عام,,,,
μεττωϭε,mettotshe,mettwtsche,mettwtsche,اسم,مؤنث,,sensation,إحساس,,,,,,,
τωϭε,totshe,twtsche,twtsche,فعل,,,feel,يشعر,يحس,,,,,,
εραϭνετωϭε,Er-atshne-totshe,Eratschnetwtshe,Eratschnetwtsche,فعل,,,make anaesthesia,,يخدر,,,,,,
αϭνετωϭε,Atshne-totshe,Atschnetwtshe,Atschnetwtsche,اسم,مذكر,,Anaesthesia,,مخدر,,,,,,
ςααϭνεμεττωϭε,Sa-atshne-met-totshe,Sa-atshne-met-totshe,Sa-atshne-met-totshe,اسم,مذكر,,Anaesthetist,,طبيب تخدير,,,,,,
ρεϥερθωϣ,refertosh,referthwsh,referthwsh,اسم,مذكر,,Specialist,,متخصص,,,,,,
ρεϥερθωϣ ςηινι,refertosh sini,referthwsh syini,referthwsh syini,اسم,مذكر,,Specialist physician,,,طبيب متخصص,,,,,
ςηινιϩητ,Sini-heet,syinihyt,syinihyt,اسم,مذكر,,Cardiologist,,طبيب قلب,,,,,,
εμιςνοϥ,Emisnof,emisnof,emisnof,اسم,مذكر,,haematology,,علم الدم,,,,,,
ρεϥεμιςνοϥ,refemisnof,refemisnof,refemisnof,اسم,مذكر,,haematologist,,متخصص علم الدم,,,,,,
ρεϥεμιςνοϥ `μμαϩωβςινι,Ref-emi-snof em-ma-hob-sini,Refemisnof `mmahobsyini,Refemisnof emmahobsyini,اسم,مذكر,,Clinical haematologist,,,,,,,,
ατθωϣαιαι,At-tosh-aiai,atthwshaiai,atthwshaiai,اسم,مذكر,,cancer,,سرطان,,,,,,
ϭουϫ,tshog,tschwg,tschwg,اسم,مذكر,,tumor,,ورم,,,,,,
εμιατθωϣαιαι,Emi-at-tosh-aiai,Emi-at-tosh-aiai,Emi-at-tosh-aiai,اسم,مذكر,,oncology,,,علم دراسة الأورام السرطانية,,,,,
ρεϥεμιατθωϣαιαι,refEmi-at-tosh-aiai,refEmiatthwshaiai,refEmiattwshaiai,اسم,مذكر,,oncologist,,,متخصص أورام سرطانية,,,,,
Ρεϥεμιατθωϣαιαι `νϯφαϧρι,RefEmi-at-tosh-aiai entifakhri,refEmiatthwshaiai entifakhri,refEmiattwshaiai `ntiphakhri,اسم,مذكر,,Medical oncologist,,,متخصص علاج أورام سرطانية,,,,,
ϯςνοϥ,tiesnof,tiesnof,tiesnof,فعل,,,bleed,ينزف,,,,,,,
τοιϧαϯ,toikhati,toikhati,toikhati,اسم,مذكر,,gland,غدة,,,,,,,
ρεϥεμιτοιϧαϯ,refemitoikhatiti,refemitoikhati,refemitoikhati,اسم,مذكر,,Endocrinologist,,,متخصص غدد,,,,,
ϣοϣπι,shoshpi,shoshpi,shoshpi,اسم,مؤنث,,stomach,معدة,,,,,,,
μαϧτ,makht,makht,makht,اسم,مذكر,,intestine,أمعاء,,,,,,,
καςκωτ,kaskot,kaskwt,kaskwt,اسم,مذكر,,skeleton,,هيكل عظمي,,,,,,
καςκωτ `νρωμι,kaskot enromi,kaskwt enrwmi,kaskwt `nrwmi,اسم,مذكر,,Human skeleton,,,الهيكل العظمي للإنسان,,,,,
μολϧ,molkh,molkh,molkh,اسم,مذكر,,Joint,مفصل,,,,,,,
νιμολϧ,nimolkh,nimolkh,nimolkh,اسم,جمع,,Joints,مفاصل,,,,,,,
`ςναϩ,esnah,`snah,esnah,اسم,مذكر,,Ligament,رباط,,,,,,,
νι`ςναϩ,niesnah,ni`snah,niesnah,اسم,جمع,,Ligaments,أربطة,,,,,,,
μουτ,mout,mout,mout,اسم,مذكر,,muscle,عضلة,,,,,,,
μετςεμνι,metsemni,metsemni,metsemni,اسم,مؤنث,,system,نظام,ترتيب,,,,,,
`μμουτ,emmout,`mmout,emmout,صفة,,,Muscular,عضلي,,,,,,,
μετςεμνι `μμουτ,metsemni emmout,metsemni `mmout,metsemni emmout,اسم,مؤنث,,Muscular system,,,الجهاز العضلي,,,,,
καπ,kap,kap,kap,اسم,مذكر,,Tendon,وتر,,,,,,,
νικαπ,nikap,nikap,nikap,اسم,جمع,,Tendons,أوتار,,,,,,,
βολνωιτ,volnoit,bolnwit,bolnwit,فعل,,,Digest ,يهضم,,,,,,,
μετβολνωιτ,metvolnoit,metbolnwit,metbolnwit,اسم,مؤنث,,Digestion,هضم,,,,,,,
μετςεμνι `μμετβολνωιτ,metsemni emmetbolnoit,metsemnti `mmetbolnwit,Metsemni metbolnwit,اسم,مؤنث,,Digestive system,,,جهاز هضمي,,,,,
ρω ,ro,rw ,rw ,اسم,مذكر,,Mouth,فم,,,,,,,
ναϫϩι,naghi,naghi,naghi,اسم,مذكر,,tooth,سنة,,,,,,,
νιναϫϩι,ninaghi,ninaghi,ninaghi,اسم,جمع,,Teeth,أسنان,,,,,,,
λας,las,las,las,اسم,مذكر,,Tongue,لسان,,,,,,,
ϫιϩ,gih,gih,gih,اسم,مذكر,,Saliva,لعاب,,,,,,,
τοιϧαϯ `νϫιϩ,toikhati engih,toikhati `ngih,toikhati engih,اسم,مذكر,,Salivary glands,,غدة لعابية,,,,,,
τοιϧαϯ `μπαροτιδ,toikhati emparotid,toikhati emparotid,toikhati emparotid,اسم,مذكر,,Parotid glands,,غدة باروتيد,,,,,,
ϥοι,foi,foi,foi,اسم,مذكر,,duct,قناة,,,,,,,
ουοϭε,O-otshe,ouotsche,ouotsche,اسم,مذكر,,jaw,فك,,,,,,,
τοιϧαϯ επεςητ `νουοϭε,toikhati epesyt eno-otshe,toikhati epesyt `nouotshe,toikhati epesyt enouotshe,اسم,مذكر,,Submandibular glands,,,غدة تحت الفك,,,,,
τοιϧαϯ επεςητ `νλας,toikhati epesyt enlas,toikhati epesyt `nlas,toikhati epesyt `nlas,اسم,مذكر,,Sublingual glands,,,غدة تحت اللسان,,,,,
μανωμκ,manomk,manomk,manomk,اسم,مذكر,,Pharynx,بلعوم,,,,,,,
ϥοιϣοϣπι,foishoshpi,foishoshpi,foishoshpi,اسم,مذكر,,Esophagus,مريء,,,,,,,
κουϫιμαϧτ,kougimakht,kougimakht,kougimakht,اسم,مذكر,,Small intestine,,,الأمعاء الدقيقة,,,,,
τοιμετεςναυ,toimetesnau,toimetesnau,toimetesnau,اسم,مذكر,,Duodenum,,أثنى عشر,,,,,,
ϫεϫιονομ,jejunum,jejunum,jejunum,اسم,مذكر,,Jejunum,,,الجزء الثاني من الأمعاء الدقيقة,,,,,
ιλιομ,iliom,iliom,iliom,اسم,مذكر,,Ileum,,,الجزء الأخير من الأمعاء الدقيقة,,,,,
νοϫμαϧτ,nogmakht,nogmakht,nogmakht,اسم,مذكر,,Large intestine,,,الأمعاء الغليظة,,,,,
ουφαϫι,ofagi,ouphagi,ouphagi,اسم,مذكر,,Liver,,كبد,,,,,,
ςοκ,sok,sok ,sok ,اسم,مذكر,,Bladder,,مثانة,,,,,,
ςοκενϣαϣι,sokenshashi,sokenshashi,sokenshashi,اسم,مذكر,,Gallbladder,,حوصلة مرارية,,,,,,
μεςεντερι,mesentery,mesentery,mesentery,اسم,مذكر,,Mesentery,,,المساريقا الأغشية التي تغلف الأمعاء,,,,,
πανκρεας,pankreas,pankreas,pankreas,اسم,مذكر,,Pancreas,,,,,,,,
ϥοιμεϣκολ,Foi-meshkol,foimeshkol,foimeshkol,اسم,مذكر,,Anal canal,,قناة الشرج,,,,,,
μεϣκολ,meshkol,meshkol,meshkol,اسم,مذكر,,anus,,الشرج,,,,,,
τοιςωλκ,toisolk,toiswlk,toiswlk,اسم,مذكر,,Appendix,,الزائدة الدودية,,,,,,
βηβϣαι,Beeb-shai,bybshai,bybshai,اسم,مذكر,,Nasal cavity,,تجويف أنفي,,,,,,
ϣαι,shai,shai,shai,اسم,مذكر,,Nose,أنف,,,,,,,
τηβεςμη,teebesmee,tybesmy,tybesmy,اسم,مذكر,,Larynx,حنجرة,,,,,,,
ϥοινιϥι,foinifi,foinifi,foinifi,اسم,مذكر,,Trachea,,قصبة هوائية,,,,,,
νιϫαλ,nigal,nigal,nigal,اسم,جمع,,Bronchi,,الشعب الهوائية,,,,,,
`ςλιϥι,eslifi,`slifi,`slifi,اسم,مؤنث,,Lungs,,رئة,,,,,,
ϩωβςταϩνο,hopstahno,hopstahno,hopstahno,اسم,مذكر,,Diaphragm,,,حجاب حاجز,,,,,
ιϣμωου,ishmo,ishmwou,ishmwou,اسم,مؤنث,,Urine,بول,,,,,,,
ϫερϫιςεπι,gergisepi,gergisepi,gergisepi,اسم,مؤنث,,feces,shit,stool,فضلات إخراج,,,,,
ϩωιρι,hoːiri,hwiri,hwiri,اسم,مؤنث,,feces,shit,براز,,,,,,
μετςεμνι `νιϣμωου,metsemni enshimo,metsemni `nishmwou,metsemni enishmwou,اسم,مؤنث,,Urinary system,,,الجهاز البولي,,,,,
ϭλωτ,tʃloːt,tschlwt,tschlwt,اسم,مذكر – مؤنث,,Kidneys,,كلية,,,,,,
ϥοιϭλωτ,Foi-tshlot,foitschlwt,foitschlwt,اسم,مذكر,,Ureters,حالب,,,,,,,
ςοκιϣμωου,sokishmo,sokishmwuo,sokishmwuo,اسم,مذكر,,Bladder,مثانة,,,,,,,
ϥοιιϣμωου,Foi-ishmo,foiishmwou,foiishmwou,اسم,مذكر,,Urethra,,قناة مجرى البول,,,,,,
τοιϩη,toihee,toihee,toihee,اسم,مذكر,,organ,عضو,,,,,,,
αϣαι,,,,فعل,,,Reproduce,,يتكاثر,,,,,,
ϫιναϣαι,,,,اسم,مذكر,,Reproduction,,تكاثر,,,,,,
`νϫιναϣαι,,,,صفة,,,Reproductive,,تكاثري,,,,,,
τοιϩη `νϫιναϣαι,,,,اسم,مذكر,,Reproductive organs,,,الاعضاء التناسلية,,,,,
μετςεμνι `νϫιναϣαι `ν`ςϩιμι,,,,اسم,مؤنث,,Female reproductive system,,,,الجهاز التناسلي للمرأة,,,,
τοιϩη `νϫιναϣαι `νϧουν,,,,اسم,مذكر,,Internal reproductive organs,,,,الاعضاء التناسلية الداخلية,,,,
τοιερςωουϩι,,,,اسم,مذكر,,Ovary,,مبيض,,,,,,
ϥοι `νϥαλλοπ,,,,اسم,مذكر,,Fallopian tubes,,قناة فالوب,,,,,,
μεςιωϯ,,,,اسم,مؤنث,,Uterus,رحم,,,,,,,
ϥοικοιϩι,,,,اسم,مذكر,,Vagina,مهبل,,,,,,,
τοιϩη `νςαβολ `νϫιναϣαι,,,,اسم,مذكر,,External reproductive organs,,,,أعضاء التكاثر الخارجية,,,,
φωρϫ,,,,اسم,مؤنث,,Vulva,,فرج,,,,,,
τοιϧωϧ,,,,اسم,مذكر,,Clitoris,,بظر,,,,,,
ςοκμας,,,,اسم,مذكر,,Placenta,,مشيمة,,,,,,
μαςεϧουν,,,,اسم,مذكر,,embryo,,جنين,,,,,,
κουϫιςωουϩι,,,,اسم,مؤنث,,egg cell,ovum,,بويضة,,,,,
τοιϩη `νϫιναϣαι `νϩωουτ,,,,اسم,مذكر,,Male reproductive system,,,,,جهاز تكاثر ذكري,,,
ατρε,,,,اسم,مذكر,,Test,,خصية,,,,,,
`πϣωιατρε,,,,اسم,مذكر,,Epididymis,,البربخ,,,,,,
ναϫπ,,,,اسم,مذكر,,nucleus,,نواة,,,,,,
ναϫπωνϧ,,,,اسم,مذكر,,sperm,,حيوان منوي,,,,,,
ϥοιναϫπωνϧ,,,,اسم,مذكر,,Vas deferens,,قناة منويةا,,,,,,
ςοκ `νναϫπωνϧ,,,,اسم,مذكر,,Seminal vesicles,,,الحويصلات المنوية,,,,,
προςτατ,,,,اسم,مذكر,,Prostate,,بروستاتا,,,,,,
μετμωου,,,,اسم,مؤنث,,liquid,,سائل,,,,,,
τοιϧαϯ `μμετμωου `νϩαι,,,,اسم,مذكر,,Bulbourethral glands,,,بصلة القضيب,,,,,
ςητ,seet,syt,syt,اسم,مذكر,,Penis,,قضيب الرجل,,,,,,
ςοκατρευ,,,,اسم,مذكر,,Scrotum,,كيس الخصيتين,,,,,,
μετςεμνι `ντοιϧαϯ,,,,اسم,مؤنث,,Endocrine system,,,نظام الغدد الصماء,,,,,
τοιϧαϯ `νανϩωβ,,,,اسم,مذكر,,Pituitary gland,,متعددة الوظائف,الغدة النخامية,,,,,
Τοιϧαϯ `νναμ,,,,اسم,مذكر,,Pineal gland,,,الغدة الصنوبرية,,,,,
τοιϧαϯ `νλενϫι,,,,اسم,مذكر,,Thyroid gland,,,الغدة الدرقية,,,,,
τοιϧαϯ `νλενϫι `ν`ςφιρ,,,,اسم,مذكر,,Parathyroid glands,,,الغدة الجار درقية,,,,,
τοιϧαϯ `νϭλωτ `ν`ςφιρ,,,,اسم,مذكر,,Adrenal glands,,,الغدة الجار كلوية,,,,,
`μμετκωϯ,,,,صفة,,,Circulatory,,دائري,دوري,,,,,
Μετςεμνι `μμετκωϯ,,,,اسم,مؤنث,,Circulatory system,,,,الجهاز الدوري,,,,
ϩητ,,,,اسم,مذكر,,Heart,,قلب,,,,,,
ριϩητεπϣωι,,,,اسم,مؤنث,,atrium,,أذين,,,,,,
ϣατςριϩητ,,,,اسم,مؤنث,,Patent Foramen Ovale,,,ثقب بين الأذينين,,,,,
ριϩητεςητ,,,,اسم,مؤنث,,venticular,,بطين,,,,,,
ϥωϯςαβολ,,,,اسم,مذكر,,Arteries,,شريان,,,,,,
ϥωϯεϧουν,,,,اسم,مذكر,,Veins,,وريد,,,,,,
ϥωι`ςνοϥ,,,,اسم,مذكر,,Capillaries,,شعيرات دموية,,,,,,
λημφ,,,,اسم,مذكر,,Lymph,سائل شفاف,ليمف,,,,,,
μετϯνεμ,,,,اسم,مؤنث,,immunity,,المناعة,,,,,,
ρανιοϯ,,,,اسم,مذكر,,familyname,forename,surname,اللقب,اسم الاب,اسم العائلة,,,
τωτερανζηβ,,,,اسم,مذكر,,school degree,,,,,,,,
τωτερανζηβουαι,,,,اسم,مذكر,,primary school certificate,,,,شهادة ابتدائية,,,,
τωτερανζηβεςναυ,,,,اسم,مذكر,,middle school certificate,,,,شهادة اعدادية,,,,
τωτερανζηβϣομτ,,,,اسم,مذكر,,secondary school certificate,,,,شهادة ثانوية,,,,
τωτερεμι,,,,اسم,مذكر,,scientific degree,,,درجة علمية,,,,,
τωτερεμιουαι,,,,اسم,مذكر,,bachelor,,بكلريوس,بكالريوس,,,,,
τωτερεμιεςναυ,,,,اسم,مذكر,,masters,,,ماجستير,,,,,
τωτερεμιϣομτ,,,,اسم,مذكر,,doctorate,,,دكتوراة,,,,,
ϫωβιμεθρε,,,,اسم,مذكر,,certificate,,شهادة,,,,,,
ρεϥβολεβολ,,,,اسم,مذكر,,translator,,مترجم,,,,,,
μεταραβ,,,,اسم,مؤنث,,arabic language,اللغة العربية,,,,,,,
εμιωνϧ,,,,اسم,مذكر,,biology,علم الاحياء,,,,,,,
πατιρι,,,,اسم,مذكر,,chemistry,كيمياء,,,,,,,
`ςβω ϣεμϣι,,,,اسم,مؤنث,,religion,التربية الدينية,,,,,,,
`ςβω ϣεμϣι `νχριςτος,,,,اسم,مؤنث,,christian religion,التربية الدينية المسيحية,,,,,,,
`ςβω ϣεμϣι `νιςλαμ,,,,اسم,مؤنث,,islamic religion,التربية الدينية الإسلامية,,,,,,,
καϩιςϧαι,,,,اسم,مؤنث,,geography,جغرافية ,,,,,,,
μετερβακι,,,,اسم,مؤنث,,civilization, حضارة,,,,,,,
εμιφιρι,,,,اسم,مؤنث,,history,علم التاريخ,,,,,,,
μετωπ,,,,اسم,مؤنث,,mathematics,علم الرياضيات,,,,,,,
εμιμετμεςιο,,,,اسم,مذكر,,physics,علم الفيزياء,,,,,,,
μαιςαβε,,,,اسم,مذكر,,philosophy,الفلسفة,,,,,,,
μακαϯ,,,,اسم,مذكر,,brain,مخ,,,,,,,
εμιμακαϯ,,,,اسم,مذكر,,psychology,علم النفس,,,,,,,
εμιθωουτς,,,,اسم,مذكر,,sociology,علم الإجتماع,,,,,,,
ρωμιθωουτς,,,,اسم,مذكر,,association,جمعية,,,,,,,
μετερταμο,,,,اسم,مؤنث,,information,معلومات,,,,,,,
εμιιεβ,,,,اسم,مذكر,,technology,تكنولوجيا,,,,,,,
ερςαϫι,,,,فعل,,,communicate,,express,يعبرعن,يتصل,,,,
μετερςαϫι,,,,اسم,مؤنث,,communication,اتصالات,,,,,,,
χαιωπ,,,,اسم,مذكر,,computer,الكمبيوتر,,,,,,,
χαιωπ νεμ εμιιεβ `ντε μετερταμο νεμ μετερςαϫι,,,,اسم,مذكر,,computer and information technology and communication,الكمبيوتر وتكنولوجيا المعلومات والاتصالات,,,,,,,
ϫινερωπ,,,,اسم,مذكر,,statistics,احصاء ,,,,,,,
ϫινερωπ νεμ ϩεμιχαινηι,,,,اسم,مذكر,,statistics and economy,احصاء واقتصاد,,,,,,,
μετεςβω,,,,اسم,مؤنث,,education,تربية,,,,,,,
μετϣανϣ,,,,اسم,مؤنث,,bringing up,إعالة,,,,,,,
μαιοϯ,,,,اسم,مذكر,,home,وطن,,,,,,,
μετεςβω `μμαιοϯ,,,,اسم,مؤنث,,patriotic education,التربية الوطنية,,,,,,,
μετϣιϣιβϯ,,,,اسم,مؤنث,,differentiation,التفاضل ,,,,,,,
μετϯηπι,,,,اسم,مؤنث,,integration,التكامل,,,,,,,
ερηπι,,,,فعل,,,count,يعد,يرقم,,,,,,
ϫινερηπι,,,,اسم,مذكر,,counting,ترقيم,عد,,,,,,
μετϣιϣιβϯ νεμ μετϯηπι,,,,اسم,مؤنث,,differentiation and integration,التفاضل والتكامل,,,,,,,
αλϫεβρα,,,,اسم,مؤنث,,algebra,الجبر ,,,,,,,
καπαλοκ,,,,اسم,مذكر,,geometry,هندسة,,,,,,,
μετϣιεβολ,,,,اسم,مؤنث,,dimension,بعد,,,,,,,
`μμετϣιεβολ,,,,صفة,,,dimensional,بعدي,,,,,,,
ϣομτ `μμετϣιεβολ,,,,اسم,مذكر,,3 dimensional,ثلاثي البعد,,,,,,,
`ςναυ `μμετϣιεβολ,,,,اسم,مذكر,,2 dimensional,ثنائي البعد,,,,,,,
`μμετουρεϩ,,,,صفة,,,spacial,فضائي,,,,,,,
καπ ,,,,اسم,مذكر,,line,خط,صف,,,,,,
καπαλοκ `μμετϣιεβολ,,,,اسم,مذكر,,3d geometry,الهندسة الفراغية,,,,,,,
καϩιεμι,,,,اسم,مذكر,,geology,الجيولوجيا,,,,,,,
εμι `νχαικοτ,,,,اسم,مذكر,,environmental science,علوم البيئة,,,,,,,
ρεϥϩωβ,,,,اسم,مذكر,,worker,عامل,,,,,,,
ϫωτ,,,,اسم,مؤنث,,list,قائمة,,,,,,,
θο,,,,اسم,مؤنث,,world,عالم,,,,,,,
διμι,,,,اسم,مذكر,,country,بلد,,,,,,,
μετϣιεβολ `ν`ςναυ,,,,اسم,مذكر,,,,ثنائي البعد,,2 dimensional,,,,
ϣομτ `μμετϣιεβολ,shomt emmetshi-evol,,,اسم,مذكر,,,,ثلاثي البعد,,3 dimensional,,,,
καπαλοκ `μμετϣιεβολ,,,,اسم,مذكر,,,,الهندسة الفراغية,,3d geometry,,,,
"γ, γ, (γαμμα)","g, g, (gɑmmɑ)","j, j, (jamma)","g, g, (gamma)",حرف,,حرف,,Χμ,الحرف الثالث من الأبجدية القبطية,,3rd letter of the Coptic alphabet,,,,
αβεϩρε,abehre,,,اسم,مذكر,,,,ملعقة,,Spoon,,,,
κουϫι αβεϩρε,kogi abehre,,,اسم,مذكر,,,,ملعقة صغيرة,,Tea Spoon,,,,
ςανεϩρε,sanehre,,,اسم,مذكر,,,,طباخ,,cook,,,,
τοκ `νςανεϩρε,tok en sanehre,,,اسم,مذكر,,,,سكينة الطباخ,,Chef’s knife,,,,
τοκενκας,tokenkas,,,اسم,مذكر,,,,سكينة تشفية العظم عن اللحم,,boning knife,,,,
τοκλαιϥτ `νωικ,toklaift enoik,,,اسم,مذكر,,,,سكينة مشرشرة لقطع الجبز,,serrated bread knife,,,,
τοκϣοτ,tokshot,,,اسم,مذكر,,,,كتر ، سكينة ، مطواة,,utility knife,,,,
μετρεϥϯαναϣ,,,,اسم,مؤنث,,,,قسم,,A pact,,,,
ου,,,,أداة  ,,,,,أداة تنكير,,a,,,,
ουοτεβ,,,,,,,,,متفوق,,outstanding,,,,
ϥηϫ,,,,,,,,,مسلوب,,looted,,,,
τωτερ`ϣφηρ,,,,,,,,,مؤهل فوق متوسط,,A a,,,,
`θμη ,etʰmiː ,`thmy ,ethmy ,اسم,مذكر,ραν,πι,Χμ,فرشة,,A bedroom set,,,,
αλκοπρος,ɑlkopros,alkopros,alkopros,,,,,Χμ, كبريتيد الزئبق ,,A brittle metal used in making red ink,,,,
αλαβαςτρον,ɑlɑbɑstron,alabastron,alabastron,اسم,مذكر,ραν,πι,ελ,قارورة طيب,,a case box or casket made of alabaster esp vessel for perfume,,,,
αλαβαστρος,,,,,,ραν,πι,ελ,الاباستر,,a case box or casket made of alabaster esp vessel for perfume,,,,
εκατονταρχος,ekɑtontɑrkʰos,ekatontarqos,ekatontarqos,اسم,مذكر,ραν,πι,ελ,قائد مائة,,A centurion,,,,
αϣ,,,,,,,,,شخص ما,,A certain,,,,
αλλενος,,,,,,,,,نوع من الأشجار,,A certain kind of trees,,,,
