key	key_word	key_deriv	pos	word	type	en	crum
2425	236	0	13	(S,B) reFt.,reFq.	-	commander | draughtsman	451b
2426	236	0	14	(B) Jinq.	-	order, disposition /$gk: διαταξις$/	451b
2427	236	0	15	(S,O) toS (S) twS (Sf,A,F) taS (B) qoS,qwS (S) teS-	noun male	border, limit /$gk: οριον, νομος$/ | nome | province, district, suburb | bishopric	451b
2428	236	2427	16	(S) rmnt.	-	man of the nome, (dweller in same n.)	452b
2429	236	2427	17	r t.,er q.	-	be limit, adjacent	452b
2430	236	2427	18	T t.,T q.	-	adjoin, set bounds	452b
8768	236	2430	19	(NH) atT. *^<a href=ext codex II - The Apocryphon of John;106;3;7;eFJhk thrF Hn ouoein ouatT toSF pe;codex III - The Apocryphon of John;113;5;9;nouatTtwS eroF pe;codex IV - The Apocryphon of John;118;4;14;eFJhk thrF Hn ouoein ouatT toSF pe">Ext</a>^*"	-	unboundable, illimitable	0a
2431	236	2427	20	Ji t.,Gi q.	-	adjoin	452b
2432	236	0	21	(S) teSe (B) qeSe,qeSh *^once^* (S) *teSeeu (B) *qeSeu	noun male/female	borderer, neighbour, that which adjoins /$gk: γειτων$/	452b
							
4199	237	0	1		HEADER	With following preposition:	84b
4200	237	4199	2	(S,L) ^^^ e-	-	/$gk: επιφερειν, ατενιζειν$/	84b
4201	237	4199	3	(S,L,B,F) ^^^ nsa-	-	stare after /$gk: επιβλεπειν, εμβλεπειν$/	84b
4202	237	0	4		HEADER	With following adverb:	84b
4203	237	4202	5	(S,B) ^^^ ebol	-	wonder, expect, (or like [eiwrm])	84b
4204	237	4202	6	^^^ eHoun,^^^ eKoun	-	look intently /$gk: ατενιζειν, διαπορειν$/	84b
4205	237	4202	7	^^^ eHrai,^^^ eHrhi	-	(meaning same)	84b
400	237	0	8	(B) ^^	noun	look	84b
							
997	238	0	1	(S) m. nalboul	-	water of beans	198a
998	238	0	2	(S) m. bwwn,m. nbwwn	-	bad water, (diseased erudation)	198a
999	238	0	3	(S) niabi,nkwws,mmoute,eqoou	-		198a
1000	238	0	4	(S,A,B) atm.,aqm.	adjective	waterless /$gk: ανυδρος$/	198a
1001	238	1000	5	(B) met..aqm.	-	drought	198a
1002	238	0	6	bo mm.,Fo mm.	-	canal	198a
1003	238	0	7	berw mm.	-	whirlpool	198a
1004	238	0	8	nout mm.	-	pool	198a
1005	238	0	9	oqe mm.	-	water spring	198a
1006	238	0	10	Honbe mm.	-	(sim)	198a
1007	238	0	11	(S) ka m.	-	cease (/*to give*/) water /$gk: εκλειπειν$/	198a
1008	238	0	12	(S) mes m.	-	water-bearing, containing	198a
1009	238	0	13	(S,B,F) meH m.,maH m.	-	draw water /$gk: αντλειν, υδρευειν$/	198a
1010	238	1009	14	(S) ma m..meH m.	-	place of drawing water	198a
1011	238	1009	15	(S,B) reF..meH m.,reF..maH m.	-	water-drawer /$gk: υδροφορος$/	198a
1012	238	0	16	(S,L,B) r m.,er m.	-	become water, liquify (/*mostly in recipes*/)	198a
1013	238	0	17	(S) sek m.	-	draw water /$gk: αντλειν$/	198b
1014	238	0	18	(S,B) sr m.	-	scatter, distribute water	198b
1015	238	0	19	(S) sarm.	-	water-distributor /*?*/	198b
1016	238	0	20	(S,B) T m.	-	give water	198b
1017	238	1016	21	(S,A,B) man..T m.	-	place of giving /*forth*/ water /$gk: αφεσις$/	198b
1018	238	0	22	(S,B) tse m.	-	slake with water /$gk: ποτιζειν$/	198b
1019	238	0	23	(S) Fi m.	-	carry water	198b
1020	238	0	24	baim.	noun female	water-carrier, -holder, conduit /*?*/	198b
1021	238	0	25	(S) Hi m.	-	rain	198b
1022	238	0	26	(S,B) Ji m.,Gi m.	-	take, receive water /$gk: βρεχεσθαι$/ | (as nn m), watering /*?*/	198b
1023	238	1022	27	(S,F) ma n..Ji m.	-	water conduit, cistern /*?*/ /$gk: υδραγωγος$/	198b
1024	238	1022	28	(B) er ..Gi m.	noun male	urine	198b
1025	238	0	29	(S) moume (A) mounme (B) moumi	noun female	spring, fontain /$gk: αφεσις$/	198b
							
5840	239	0	1		HEADER	intr :	267a
5829	239	5840	2		HEADER	With following preposition:	267a
5830	239	5829	3	(B) ^^^ e- *^as obj^*	-	put forth, announce, tell /$gk: αναγγελλειν$/	267a
5831	239	5829	4	(B) ^^^ eqbe-	-	tell of, talk of	267b
5832	239	5829	5	(S,B) ^^^ eJn- (B) ^^^ eHrhi eJn- (A) ^^^ aQrhi aJn-	-	come forth, shine upon	267b
5833	239	5829	6	(S,B) ^^^ n- *^dat^*	-	come forth, shine for /$gk: ανατελλειν, βλαστειν$/	267b
5834	239	5829	7	(B) ^^^ Katen-	-	tell to	267b
5835	239	5840	8		HEADER	With following adverb:	267b
5836	239	5835	9	(S,B) ^^^ ebol	-	come, blossom forth /$gk: ανατελλειν$/	267b
5837	239	5836	10	(B) ^^^ *^[ebol]^* e-	-	come forth for	267b
5838	239	5836	11	(S,B) ^^^ *^[ebol]^* Hn-,^^^ *^[ebol]^* Ken-	-	come forth from	267b
5839	239	5835	12	(S,B) f. ebol	-	{qual:} (/*S once*/), blooming	267b
5841	239	0	13		HEADER	tr :	267b
5842	239	5841	14	^^^ ebol	-		267b
1416	239	0	15	(S,B) ^^	noun male	coming, shining forth, tale	267b
1417	239	0	16	ma mp.	-	place of coming forth (of sun)	268a
1418	239	0	17	(A) sa mp.	-	side of coming forth	268a
1419	239	0	18	Ginp.,Jinf.	-	coming, showing forth	268a
							
6187	240	0	1		HEADER	intr :	335b
6188	240	6187	2	^^^ e-	-	bless	335b
1795	240	0	3	(L) smame	-		335b
1796	240	0	4	smamaat$	-	blessed /$gk: ευλογητος$/	335b
1797	240	0	5	(S,L,B,F) ^^ (L) smame	noun male	blessing, praise /$gk: ευλογια, αινεσις$/ | (as) gift, benevolence, (often blessed by saint, cleric) | (as) abundance, treasure | (as adj, with θυσια)	335b
1798	240	0	6	(B) ats.	-	without blessing	336a
1799	240	0	7	(S,B) T s.	-	give blessing, sacrament	336a
6189	240	1799	8	^^^ n- *^dat^*	-		336a
1800	240	0	9	(S,A,B,F) Ji s.,Gi s.	-	take blessing, (hence) salute (a superior)	336a
1801	240	0	10	(B) Jins.	-	act of blessing /$gk: το αινειν$/	336b
							
6542	241	0	1		HEADER	kindle, stoke, heat	404a
6543	241	6542	2		HEADER	intr :	404a
6544	241	6543	3	^^^ e- *^obj^*	-	/$gk: καιειν$/	404a
6545	241	6543	4	^^^ eJn-	-	kindle fire at, above /*or ? against (with hostile intent)*/	404b
6546	241	6543	5	^^^ Ha-,^^^ Ka-	-	kindle below	404b
6547	241	6542	6	(B) ^^	noun male	fuel	404b
6548	241	0	7		HEADER	bake	404b
2216	241	6548	8	(S,B) ma nt.,ma nq.	-	bakery /$gk: αρτοκοπειον$/	404b
2217	241	6548	9	(S) take	noun	(related to [t.]), bake	404b
2218	241	6548	10	(S) Tk (B) qik (F) tik	noun male	spark /$gk: σπινθηρ$/	404b
							
7519	242	0	1		HEADER	With following preposition:	605b
7520	242	7519	2	(S) ^^^ e-	-		605b
7521	242	7519	3	^^^ eJn-	-		605b
7522	242	7519	4	^^^ mn-,^^^ nem-	-		605b
7523	242	7519	5	(B) ^^^ n-	-		605b
7524	242	7519	6	(A) ^^^ Hi-	-		605b
7525	242	7519	7	^^^ Ken-	-		605b
7526	242	0	8		HEADER	With following adverb:	605b
7527	242	7526	9	(S,L,B,F) ^^^ ebol	-	scatter abroad |$ {intr:}  /$gk: πνειν$/ |$ {tr:}  /$gk: λικμαν, φυειν$/	605b
7528	242	7527	10	(B) ^^^ *^[ebol]^* e-	-	extend to	606a
7529	242	7527	11	^^^ *^[ebol]^* mn-,^^^ *^[ebol]^* nem-	-		606a
7530	242	7527	12	(S) ^^^ *^[ebol]^* Ha-	-		606a
7531	242	7527	13	^^^ *^[ebol]^* Hi-	-	from	606a
7532	242	7527	14	^^^ *^[ebol]^* Hn-,^^^ *^[ebol]^* Ken-	-	forth from	606a
3164	242	0	15	(A) reFQ.	-	winnower /$gk: λικμητωρ$/	606a
3165	242	0	16	(B) SwS	-	fork (or) rake (separating grain from chaff)	606a
							
5147	243	0	1		HEADER	With following preposition:	606a
5148	243	5147	2	(S) ^^ e-	-		606a
5149	243	5147	3	(S,B,F) ^^ mn-	-		606b
5150	243	5147	4	(S) ^^ n- *^dat^*	-		606b
5151	243	5147	5	(S) ^^ oube-	-		606b
5152	243	0	6		HEADER	With following adverb:	606b
5153	243	5152	7	(S,B,F) ^^ ebol	-		606b
5154	243	5152	8	(S,B) ^^ eHoun,^^ eKoun	-		606b
5155	243	5152	9	(S,L,B) ^^ eHrai,^^ eKrai	-		607a
3166	243	0	10	(S,A,B) ^^	noun male	equality, sameness /$gk: ισοτης, ομαλισμος$/ | (c [ebol]), equality, level	607a
7533	243	3166	11	^^^ ebol	-	equality, level	607a
3167	243	0	12	r S.,oi nS.	-		607a
							
3168	244	0	1	(B) SaSF	noun male	weaver	607a
							
6585	245	0	1		HEADER	intr :	410a
6586	245	6585	2	^^^ eJn-	-	rejoice at	410a
6587	245	6585	3	^^^ HiJn-	-		410b
6588	245	6585	4	^^^ n-	-	(sim)	410b
2234	245	0	5	(S,A,B,F) ^^	noun male	joy /$gk: αγαλλιαμα, ευφροσυνη$/	410b
							
6787	246	0	1		HEADER	With following preposition:	461b
6788	246	6787	2	^^^ e-	-	pour, smear upon	461b
6789	246	6787	3	^^^ n-	-	anoint with | as, for	461b
6790	246	6787	4	(S) ^^^ Hi-	-	with	461b
6791	246	6787	5	^^^ Hn-,^^^ Ken-	-	(sim)	461b
2471	246	0	6	(S,L,B) ^^ (S) ****taHs	noun male	anointing /$gk: χρισμα, αλιμμα$/	461b
2472	246	2471	7	(S,L) Ji t.	-	get anointment	461b
2473	246	0	8	reFt.	-	anointer	461b
2474	246	0	9	(B) Jinq.	-	anointing	461b
							
6473	247	0	1		HEADER	tr :	390b
6474	247	6473	2	taie mouT	-	salute	390b
6475	247	0	3		HEADER	intr :	390b
6476	247	6475	4	^^^ e-	-	more honoured than, precious than /$gk: τιμωτερος$/	390b
6477	247	6475	5	^^^ eHouo e-,^^^ nHouo e-,^^^ eHote e-	-	(sim)	391a
6478	247	6475	6	^^^ ntn-	-	honoured by, with	391a
2154	247	0	7	(S,A,L,B,F) ^^	noun male	honour /$gk: τιμη, δοξα$/ | complimentary gift	391a
2155	247	0	8	(B) mait.	-	honour-loving	391a
2156	247	0	9	(L) eire nout.	-	pay respect	391a
2157	247	0	10	(S) reFt.	-	honorable person, thing	391a
2158	247	0	11	(S,L,B,F) T t.	-	give honour, gift /$gk: δωριζειν$/	391a
2159	247	0	12	(S,B) Ji t.,Gi t.	-	receive honour, gift	391b
							
6433	248	0	1		HEADER	intr :	380b
6434	248	6433	2	^^^ e-	-		380b
6435	248	0	3		HEADER	tr :	380b
6436	248	6435	4	^^^ erat=	-		380b
6437	248	6435	5	^^^ eHrai	-		380b
2090	248	0	6	ma ns.	-	place of setting up, support	380b
2091	248	0	7	Gins.	-	argument	380b
							
8106	249	0	1		HEADER	With following preposition:	726a
8107	249	8106	2	^^^ e-	-	join, be hired, hire to	726a
8108	249	8106	3	^^^ mn-	-	agree with	726a
3687	249	0	4	(S,L) ^^	noun male	joint yoke, union	726b
3688	249	0	5	(S) rmnH.	-	hireling	726b
3689	249	0	6	(S,L) GinH.	-	union, agreed hire	726b
3690	249	0	7	(B) Hwthr	noun	(among maladies &c)	726b
3691	249	0	8	(S,L) Hatre (B,O) atre (S) *Hatreeu,Hatreeue,Hatreue (B) *aqreu,atreu (F) *Hatrhou	noun male	a doubled thing, twin | testicles (B)	726b
3692	249	0	9	(S) Hetre	noun female	(part of body)	726b
3693	249	0	10	(S) Hatres	noun female	yoke, pair (/*of mules*/)	726b
							
5584	250	0	1		HEADER	intr :	162a
5585	250	5584	2	(S) ^^^ eHoun e-	-		162a
5586	250	5584	3	(B) ^^^ eqbe-	-		162a
770	250	0	4	(S,A,B) ^^	noun male	thought /$gk: λογισμος, ενθυμημα, διανοια$/	162a
771	250	0	5	(S,B) ^^ ebol	-	reflect, ponder	162b
772	250	0	6	(S) atm.	adjective	unthinkable, inconceivable	162b
5587	250	0	7	(B) atSm.	-		162b
773	250	0	8	(S,B) Ginm.,Jinm.	-	thought, imagination	162b
							
8373	251	0	1		HEADER	tr :	776b
8374	251	8373	2	^^^ e-	-		776b
8375	251	8373	3	^^^ eHoun e-	-		777a
3874	251	0	4	^^	noun male	chance	777a
							
6606	252	0	1		HEADER	With following preposition:	413b
6607	252	6606	2	^^^ n- *^dat^*	-		413b
6608	252	6606	3	^^^ Hi-	-	made, mixed with	413b
6609	252	6606	4	^^^ Hn-	-	(sim)	413b
2246	252	0	5	(S,B,F) ^^	noun male	thing made, creation /$gk: ποιημα, ποιησις, γενεσις$/	413b
2247	252	0	6	(S,B) reFt.,reFq.	-	maker, creator /$gk: ποιητης$/	413b
2248	252	2247	7	reFtamie-	-		413b
2249	252	2247	8	(B) metreFtamie-	-	act of making	413b
2250	252	0	9	(S,B,F) Gint.,Jint.	-	making, creation	413b
							
854	253	0	1	(S,B) atm.	adjective	worthless, unworthy /$gk: αναξιος$/	179b
855	253	0	2	(S,A,B,F) ^^	noun male	worth, desert, fate /$gk: αξια, δικη, τιμημα$/	179b
856	253	0	3	(S,B,F) r m.,er m.,r pm.	-	become, be worthy, deserve /$gk: αξιουν$/	179b
							
7295	254	0	1		HEADER	With following preposition:	551b
7296	254	7295	2	(S,A,L) ^^^ e-	-	to	551b
7297	254	7295	3	^^^ n-	-	as to	551b
7298	254	7295	4	^^^ Hn-	-	into	551b
7299	254	7295	5	^^^ Hitn-	-	through	552a
2919	254	0	6	(S,F) ^^	noun male	change, difference /$gk: αλλαγη, αλλαγμα, διαφορα$/	552a
2920	254	0	7	maiS. *^in [mntm.]^*	-	loving change	552a
2921	254	0	8	atS.	-	unchanging, unaltered /$gk: αμετατρεπτος$/	552a
2922	254	0	9	reFS.	-	who changes	552a
2923	254	0	10	GinS.	-	act of changing	552a
2924	254	0	11	(B) Sobi	noun male	changed, disguished person, hypocrite	552a
2925	254	2924	12	metS.	-	hypocrisy /$gk: υποκρισις$/	552a
2926	254	2925	13	atm.	-	/$gk: ανυποκριτος$/	552a
2927	254	0	14	(S) Sbts	noun	change	552a
2928	254	0	15	(S) $^Sebio^$ (Sa) Sbiw (B) Sebiw (B) Sebie-,Sebiht=,Sbbiw= (S) Sebihu+,Sbbihu+,Sbeiaeit+,Sbbiaeit+ (L) Sbiait+ (B,F) Sebihout+	verb	{tr:} change /$gk: αλλοιουν, αλλασσειν$/ | {qual:}  /$gk: διαφορος$/	552a
8766	254	2928	16	(B) ..Sebie.- *^+ nn^*	-		552b
8767	254	2928	17	^^^ e-	-	different from /$gk: διαφερειν$/	552b
7300	254	2928	18	^^^ Hn-,^^^ Ken-	-		552b
2929	254	0	19	(S) Sb$^e^$iw,Sbbiw,Sbbio,Sebiw,Sebbiw,SeFiw (A) Sbbiou (L) Sbiw (B,F) Sebiw	noun female	change, exchange, requital /$gk: αλλαγμα$/	552b
2930	254	2929	20	(S,B) eire S.,r S.	-	be instead, replace	552b
2931	254	2929	21	(A,L,B) T S.	-	give the like, requite /$gk: αποδιδοναι$/ | (as nn m) /$gk: ανταλλαγμα, ανταποδοσις$/	552b
2932	254	2931	22	Jin..T S.	-	/$gk: αποδιδοναι$/	552b
2933	254	2929	23	(S,A,L,B,F) Ji S.,Gi S.,Ji tS.,Gi tS.	-	take requital, be repaid /$gk: αντιλαμβανειν$/	552b
							
7304	255	0	1		HEADER	With following preposition:	554a
7305	255	7304	2	^^^ e-	-	to	554a
7306	255	7304	3	^^^ eHrhi eJen-	-	upon	554a
7307	255	7304	4	^^^ n-	-	into	554a
7308	255	7304	5	^^^ nten-	-	through	554a
7309	255	7304	6	^^^ Ken-	-	in	554a
7310	255	7304	7	^^^ ebol Ha-	-	from out	554a
2937	255	0	8	^^	noun male	change /$gk: αλλοιωσις, αλλαγη$/	554a
2938	255	0	9	atS.	-	unchangeable	554a
2939	255	0	10	reFS.	-	one who changes	554a
2940	255	0	11	(S) GinS. (B) JinS.	-	changeableness, difference /$gk: τροπη, καταλλαγη$/	554a
							
7311	256	0	1		HEADER	intr :	554a
7312	256	7311	2	^^^ ebol Ha-	-	from	554a
7313	256	7311	3	^^^ Hi-	-	over	554a
							
8970	257	0	1	T^^ ebol	-	/$gk: εξαστραπτων$/	53b
8971	257	0	2	Hi^^ ebol	-	/$gk: αστραπτειν$/	53b
8972	257	0	3	neJ^^ ebol	-		53b
							
5560	258	0	1		HEADER	intr :	127b
5561	258	5560	2	^^^ e-	-	/$gk: στρεφεσθαι$/	128a
5562	258	5560	3	^^^ ebol	-	turn away	128a
5563	258	5560	4	^^^ epaHou	-	turn back	128a
5564	258	5560	5	^^^ eHoun	-	surround	128a
4326	258	0	6		HEADER	tr :	128a
4327	258	4326	7	kte eiat=	-	turn eye	128a
4328	258	4326	8	kte toot=	-	turn, lay hand /$gk: εφισταναι, εναγκαλιζειν$/	128a
4329	258	4326	9	kte mhse	-	require interest /$gk: εκτοκειν$/	128a
5565	258	4326	10	^^^ e- *^acc & dat^*	-		128a
5566	258	4326	11	^^^ e- *^vbal^*	-		128a
4330	258	0	12		HEADER	With following preposition:	128b
4331	258	4330	13	(S) ^^ eJn-	-	turn upon, toward	128b
4332	258	4330	14	(S) ^^ Sa-	-	turn, bring to	128b
4333	258	0	15		HEADER	With following adverb:	128b
4334	258	4333	16	(S,A) ^^ ebol	-	turn away /$gk: αποστρεφειν, διαστρεφειν$/ | turn toward /*?*/	128b
5567	258	4334	17	^^^ *^[ebol]^* n-	-	/$gk: αποστρεφειν$/	128b
5568	258	4334	18	^^^ *^[ebol]^* Hn-	-	/$gk: αποστρεφειν$/	128b
4335	258	4333	19	(S) ^^ epaHou	-	turn back, return	128b
4336	258	4333	20	(S) ^^ eHoun	-	turn inward, toward | (mostly with dat [e-]) | (as nn)	128b
4337	258	4333	21	(S) ^^ eHrai	-	return	128b
4338	258	4333	22	^^ nsabol n-	-	turn away from	128b
610	258	0	23	^^	noun male	turning, return, what surrounds /$gk: στροφη, αναποδισμος$/	129a
5569	258	610	24	(S) k. ebol	-		129a
5570	258	610	25	(S) k. epaHou	-		129a
611	258	0	26	(S) atk.	adjective	irrevocable	129a
612	258	0	27	(S) Gink.	-	turning, return, repentance	129a
							
4382	260	0	1		HEADER	intr :	191b
5622	260	4382	2		HEADER	speak, call	191b
5623	260	5622	3	^^^ e-	-	/$gk: καλειν, ανακαλειν$/	191b
958	260	4382	4	(S) ^^	noun	(magical) call, incantation /$gk: επαοιδη$/	191b
959	260	4382	5	reFm.	-	enchanter /$gk: επαοιδος$/	192a
960	260	959	6	(S) mnt..reFm.	-	enchantment	192a
4383	260	4382	7		HEADER	With following preposition:	192a
4384	260	4383	8	(S) ^^ eJn- (A) ^^ aJn- (B) ^^ eJen-	-	call upon, cry to	192a
4385	260	4383	9	(B) m. eKrhi eJn-	-	(meaning sim)	192a
4386	260	4383	10	(S,B) ^^ oube-	-	(meaning as last) /$gk: καλειν$/	192a
5624	260	4383	11	(S,A) m. eHrai oube-,m. aHrai oube-	-		192a
4387	260	4383	12	(B) ^^ KaJen-	-	call ahead, forward	192a
4388	260	4383	13	(B) ^^ Ha-	-	call to	192a
4389	260	4383	14	(Sf) ^^ HiJn-	-	(meaning same)	192a
4390	260	4382	15		HEADER	With following adverb:	192a
4391	260	4390	16	(S,A,B) ^^ ebol,^^ abal	-	call out (/*from within*/) | call (/*to come*/) out /$gk: εκκαλειν$/ | resound, echo /$gk: εκκαλειν, ηχειν$/	192a
4392	260	4390	17	(S,B) ^^ epesht	-	call down |$ (from above) |$ (from below)	192b
4393	260	4390	18	(S,B) ^^ eHoun,^^ eKoun	-	call to, cry (upon) /$gk: προσφωνειν$/ | call in (/*from without*/) | announce (one's presence) | invite in, summon	192b
4394	260	4393	19	(S) m. *^[eHoun]^* eHrn-	-	cry into face of (/*hostility, impudence*/)	192b
4395	260	4390	20	(B) ^^ eKrhi	-	call down (from above)	192b
4396	260	4390	21	(S) ^^ eHrai (A) ^^ aHrai	-	call, cry /$gk: επικαλειν, φωνειν$/	192b
961	260	0	22	(S,B) Ginm.,Jinm.	-	calling, naming /$gk: επονομαζειν$/	192b
962	260	0	23	(S) kw m.	-	(obscure), ? supply words	192b
963	260	0	24	(B) taie m.	-	address word to, greet (deferentially) /$gk: ασπαζειν$/ | (as nn m), greeting /$gk: ασπασμος$/	192b
5625	260	963	25	^^^ e-	-		192b
							
6416	261	0	1		HEADER	intr :	380a
6417	261	6416	2		HEADER	With following preposition:	380a
6418	261	6417	3	^^^ nsa-	-		380a
6419	261	6417	4	^^^ Hn-	-		380a
6420	261	6416	5		HEADER	With following adverb:	380a
6421	261	6420	6	(S) ^^^ ebol	-		380a
6422	261	6421	7	^^^ *^[ebol]^* n-	-	remove from	380a
6423	261	6421	8	(S) ^^^ *^[ebol]^* e-	-	(sim)	380a
6424	261	6421	9	(B) ^^^ *^[ebol]^* Ha-	-	(sim)	380a
6425	261	6421	10	(S) ^^^ *^[ebol]^* Hn-	-	(sim)	380a
6426	261	6421	11	(S) ^^^ *^[ebol]^* HiJn-	-	from off	380a
6427	261	6420	12	^^^ nsabol,^^^ sabol	-	from	380a
6428	261	6420	13	(S) ^^^ Habol	-		380a
6429	261	6420	14	(B) swHi epesht	-	throw down	380a
6430	261	6420	15	(S,A) ^^^ epaHou	-	move backward	380a
6431	261	6420	16	(S) ^^^ eHoun	-		380a
6432	261	6420	17	(S) ^^^ eHrai (B) ^^^ eKrai	-	withdraw, draw back	380a
2089	261	0	18	(S) Gins.	-	removal, avoidance	380b
							
7551	262	0	1	(S,A) S. nkwHt	-		612a
7552	262	0	2	(S,L) S. nsate	-		612a
7553	262	0	3	(B,F) S. nxrwm	-		612a
7554	262	0	4	(B) oi nS.	-	/$gk: φλεγειν$/	612a
3187	262	0	5	T S.	-	burn /$gk: φλεγειν, καιειν$/	612a
7555	262	3187	6	(S) ^^^ ebol	-		612a
7556	262	3187	7	(B) Jin ..T S.	-		612a
							
2262	263	0	1	(S) ^^	noun male	meeting, event /$gk: συναντημα$/	416b
2263	263	0	2	(S) Gint.	-	meeting	416b
							
8759	264	0	1		HEADER	intr :	132b
8760	264	8759	2	^^^ e-	-		132b
8761	264	8759	3	^^^ eJn-	-		132b
8762	264	0	4	(S,A,B) reFk.,reFx.	-	zealous person, rival, imitator /$gk: ζηλωτης$/	132b
627	264	0	5	(S,A,L,B,F) ^^	noun male	envy, zeal /$gk: ζηλος$/	132b
628	264	0	6	(S,B) T k.,T x.	-	cause envy, make zealous /$gk: ζηλουν, παροξυνειν$/	132b
629	264	0	7	(B) Hi x.	-	upbraid	132b
630	264	0	8	(S) koiHe	noun female	rival (woman)	132b
631	264	0	9	(B) xoHxeH (B) xeHxoH+	-	{tr:} make zealous	132b
							
7314	265	0	1		HEADER	With adverb:	555b
7315	265	7314	2	^^^ ebol	-		555b
7316	265	7314	3	^^^ epesht	-		555b
7317	265	7314	4	(B) ^^^ eKrhi	-		555b
2941	265	0	5	(S,B) ^^ (F) Swk	noun male	depth /$gk: βαθος$/	555b
							
7318	266	0	1		HEADER	With following preposition or adverb:	555b
7319	266	7318	2	^^^ e-	-	in	555b
7320	266	7318	3	^^^ Hn-	-	in	555b
7321	266	7318	4	^^^ epesht	-	down	555b
2942	266	0	5	(S,Sf) ^^	noun male	what is dug, depth /$gk: βαθος, αβυσσος$/	556a
2943	266	0	6	(S) GinS.	-	act of digging	556a
2944	266	0	7	(S,B,F) Sik (S) Seik,Shk	noun male	what is dug, depth /$gk: βαθος, βοθρος, λακκος, αβυσσος, ταρταρος$/	556a
							
4649	269	0	1		HEADER	With following preposition:	277b
4650	269	4649	2	(S,B) ^^ e-	-	divide at, into	277b
4651	269	4649	3	(S,A,B) ^^ eHrn-	verb	divide between, share with |$ {intr:} |$ {tr:}	277b
4652	269	4649	4	(S,A,L,B,F) ^^ eJn-	-	(meaning same) |$ {intr:} |$ {tr:}	277b
4653	269	4649	5	(S) ^^ mn-	-	divide with, among	277b
4654	269	4649	6	(S,B) ^^ n-	verb	divide for, shore with | {qual:} (S,Sf), streaked with /*?*/	277b
4655	269	4649	7	(S,A,B) ^^ Hn-	-	divide in, among	278a
4656	269	4649	8	(Sf) ^^ HiJn-	-	divide between	278a
4657	269	0	9		HEADER	With following adverb:	278a
4658	269	4657	10	(B) ^^ ebol	-	separate, part |$ {intr:} |$ {tr:}	278a
5900	269	4658	11	(Sf,B) ^^^ *^[ebol]^* eJn-	-	divide among	278a
5901	269	4658	12	(S) ^^^ *^[ebol]^* Hn-	-	from	278a
1465	269	0	13	(S,B) ^^	noun male	division /$gk: μερισμος$/	278a
1466	269	0	14	(S,B) atp.,atf.	-	indivisible, undivided	278a
5902	269	1466	15	(S) ..atp. ebol	-		278a
5903	269	1466	16	(S,B) atpoSF,atfoSF	-		278a
1467	269	0	17	(S) ma mp.	-	place of dividing	278a
1468	269	0	18	(S,B) reFp.,reFf.	-	divider /$gk: διανομευς$/	278a
1469	269	0	19	(B) Jinf.	-	dividing, division	278a
1470	269	0	20	(S,F) paSe (Sf) paSi (S,A,L) peSe (S) phSe,piSe (B) faSi (F) peSi (S,F) paS- (S) pS-,peS-,piS- (B) faS-	noun female	division, half /$gk: ημισυ, κλασμα$/ | [p.] (of day) | [p.] (of night) | (as adj /*or advb*/ S) | (adverbial S)	278a
5904	269	1470	21	p. n-,p. nte	-		278a
1471	269	1470	22	paS-$	-	half-	278b
1472	269	1470	23	(S,B) r paSe,er f.	-	be half, be midway /$gk: μεσουν$/	278b
							
4913	270	0	1		HEADER	With following preposition:	454a
4914	270	4913	2	(S,L,B) ^^ e-	-	mix with	454a
4915	270	4913	3	(S,A,B,F) ^^ mn-,^^ nem-	-	mix with	454a
4916	270	4913	4	(S,F) ^^ n-	-	mix in, with	454a
4917	270	4913	5	(S) ^^ nsa-	-	stir diligently	454b
4918	270	4913	6	(S,A,F) ^^ Hi-	-	mix with	454b
4919	270	4913	7	(S,B,F) ^^ Hn-,^^ Ken-	-	mix with (/*agent*/) | mix, be concerned in	454b
